"module name","license","repository"
"@noble/curves@1.2.0","MIT","https://github.com/paulmillr/noble-curves"
"@noble/curves@1.4.2","MIT","https://github.com/paulmillr/noble-curves"
"@noble/hashes@1.2.0","MIT","https://github.com/paulmillr/noble-hashes"
"@noble/hashes@1.3.2","MIT","https://github.com/paulmillr/noble-hashes"
"@noble/hashes@1.4.0","MIT","https://github.com/paulmillr/noble-hashes"
"@noble/secp256k1@1.7.1","MIT","https://github.com/paulmillr/noble-secp256k1"
"@nodelib/fs.scandir@2.1.5","MIT","https://github.com/nodelib/nodelib/tree/master/packages/fs/fs.scandir"
"@nodelib/fs.stat@2.0.5","MIT","https://github.com/nodelib/nodelib/tree/master/packages/fs/fs.stat"
"@nodelib/fs.walk@1.2.8","MIT","https://github.com/nodelib/nodelib/tree/master/packages/fs/fs.walk"
"@nomicfoundation/edr-darwin-arm64@0.4.1","MIT","https://github.com/NomicFoundation/edr"
"@nomicfoundation/edr-darwin-x64@0.4.1","MIT","https://github.com/NomicFoundation/edr"
"@nomicfoundation/edr-linux-arm64-gnu@0.4.1","MIT","https://github.com/NomicFoundation/edr"
"@nomicfoundation/edr-linux-arm64-musl@0.4.1","MIT","https://github.com/NomicFoundation/edr"
"@nomicfoundation/edr-linux-x64-gnu@0.4.1","MIT","https://github.com/NomicFoundation/edr"
"@nomicfoundation/edr-linux-x64-musl@0.4.1","MIT","https://github.com/NomicFoundation/edr"
"@nomicfoundation/edr-win32-x64-msvc@0.4.1","MIT","https://github.com/NomicFoundation/edr"
"@nomicfoundation/edr@0.4.1","MIT","https://github.com/NomicFoundation/edr"
"@nomicfoundation/ethereumjs-common@4.0.4","MIT","https://github.com/ethereumjs/ethereumjs-monorepo"
"@nomicfoundation/ethereumjs-rlp@5.0.4","MPL-2.0","https://github.com/ethereumjs/ethereumjs-monorepo"
"@nomicfoundation/ethereumjs-tx@5.0.4","MPL-2.0","https://github.com/ethereumjs/ethereumjs-monorepo"
"@nomicfoundation/ethereumjs-util@9.0.4","MPL-2.0","https://github.com/ethereumjs/ethereumjs-monorepo"
"@nomicfoundation/hardhat-chai-matchers@2.0.7","MIT","https://github.com/nomicfoundation/hardhat"
"@nomicfoundation/hardhat-ethers@3.0.6","MIT","https://github.com/nomicfoundation/hardhat"
"@nomicfoundation/hardhat-ignition-ethers@0.15.5","MIT","https://github.com/NomicFoundation/hardhat-ignition"
"@nomicfoundation/hardhat-ignition@0.15.5","MIT","https://github.com/NomicFoundation/hardhat-ignition"
"@nomicfoundation/hardhat-network-helpers@1.0.11","MIT","https://github.com/nomicfoundation/hardhat"
"@nomicfoundation/hardhat-toolbox@5.0.0","MIT","https://github.com/nomicfoundation/hardhat"
"@nomicfoundation/hardhat-verify@2.0.8","MIT","https://github.com/nomicfoundation/hardhat"
"@nomicfoundation/ignition-core@0.15.5","MIT","https://github.com/NomicFoundation/hardhat-ignition"
"@nomicfoundation/ignition-ui@0.15.5","UNKNOWN",""
"@nomicfoundation/solidity-analyzer-darwin-arm64@0.1.2","MIT","https://github.com/NomicFoundation/solidity-analyzer"
"@nomicfoundation/solidity-analyzer-darwin-x64@0.1.2","MIT","https://github.com/NomicFoundation/solidity-analyzer"
"@nomicfoundation/solidity-analyzer-linux-arm64-gnu@0.1.2","MIT","https://github.com/NomicFoundation/solidity-analyzer"
"@nomicfoundation/solidity-analyzer-linux-arm64-musl@0.1.2","MIT","https://github.com/NomicFoundation/solidity-analyzer"
"@nomicfoundation/solidity-analyzer-linux-x64-gnu@0.1.2","MIT","https://github.com/NomicFoundation/solidity-analyzer"
"@nomicfoundation/solidity-analyzer-linux-x64-musl@0.1.2","MIT","https://github.com/NomicFoundation/solidity-analyzer"
"@nomicfoundation/solidity-analyzer-win32-x64-msvc@0.1.2","MIT","https://github.com/NomicFoundation/solidity-analyzer"
"@nomicfoundation/solidity-analyzer@0.1.2","MIT","https://github.com/NomicFoundation/solidity-analyzer"
"@openzeppelin/contracts@5.0.2","MIT","https://github.com/OpenZeppelin/openzeppelin-contracts"
"@pkgr/core@0.1.1","MIT","https://github.com/un-ts/pkgr"
"@pnpm/config.env-replace@1.1.0","MIT","https://github.com/pnpm/components"
"@pnpm/network.ca-file@1.0.2","MIT","https://github.com/pnpm/components"
"@pnpm/npm-conf@2.2.2","MIT","https://github.com/pnpm/npm-conf"
"@prettier/sync@0.3.0","MIT","https://github.com/prettier/prettier-synchronized"
"@scure/base@1.1.7","MIT","https://github.com/paulmillr/scure-base"
"@scure/bip32@1.1.5","MIT","https://github.com/paulmillr/scure-bip32"
"@scure/bip32@1.4.0","MIT","https://github.com/paulmillr/scure-bip32"
"@scure/bip39@1.1.1","MIT","https://github.com/paulmillr/scure-bip39"
"@scure/bip39@1.3.0","MIT","https://github.com/paulmillr/scure-bip39"
"@sentry/core@5.30.0","BSD-3-Clause","https://github.com/getsentry/sentry-javascript"
"@sentry/hub@5.30.0","BSD-3-Clause","https://github.com/getsentry/sentry-javascript"
"@sentry/minimal@5.30.0","BSD-3-Clause","https://github.com/getsentry/sentry-javascript"
"@sentry/node@5.30.0","BSD-3-Clause","https://github.com/getsentry/sentry-javascript"
"@sentry/tracing@5.30.0","MIT","https://github.com/getsentry/sentry-javascript"
"@sentry/types@5.30.0","BSD-3-Clause","https://github.com/getsentry/sentry-javascript"
"@sentry/utils@5.30.0","BSD-3-Clause","https://github.com/getsentry/sentry-javascript"
"@sindresorhus/is@5.6.0","MIT","https://github.com/sindresorhus/is"
"@solidity-parser/parser@0.14.5","MIT","https://github.com/solidity-parser/parser"
"@solidity-parser/parser@0.17.0","MIT","https://github.com/solidity-parser/parser"
"@solidity-parser/parser@0.18.0","MIT","https://github.com/solidity-parser/parser"
"@szmarczak/http-timer@5.0.1","MIT","https://github.com/szmarczak/http-timer"
"@tsconfig/node10@1.0.11","MIT","https://github.com/tsconfig/bases"
"@tsconfig/node12@1.0.11","MIT","https://github.com/tsconfig/bases"
"@tsconfig/node14@1.0.3","MIT","https://github.com/tsconfig/bases"
"@tsconfig/node16@1.0.4","MIT","https://github.com/tsconfig/bases"
"@typechain/ethers-v6@0.5.1","MIT","https://github.com/ethereum-ts/Typechain"
"@typechain/hardhat@9.1.0","MIT","https://github.com/ethereum-ts/Typechain"
"@types/bn.js@4.11.6","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/bn.js@5.1.5","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/chai-as-promised@7.1.8","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/chai@4.3.16","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/concat-stream@1.6.1","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/debug@4.1.12","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/form-data@0.0.33","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/glob@7.2.0","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/http-cache-semantics@4.0.4","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/json-schema@7.0.15","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/lodash.isequal@4.5.8","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/lodash@4.17.6","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/lru-cache@5.1.1","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/minimatch@5.1.2","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/mocha@10.0.7","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/ms@0.7.34","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/node@10.17.60","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/node@18.15.13","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/node@20.14.10","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/node@8.10.66","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/pbkdf2@3.1.2","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/prettier@2.7.3","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/qs@6.9.15","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/secp256k1@4.0.6","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/semver@7.5.8","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@typescript-eslint/eslint-plugin@6.21.0","MIT","https://github.com/typescript-eslint/typescript-eslint"
"@typescript-eslint/parser@6.21.0","BSD-2-Clause","https://github.com/typescript-eslint/typescript-eslint"
"@typescript-eslint/scope-manager@6.21.0","MIT","https://github.com/typescript-eslint/typescript-eslint"
"@typescript-eslint/type-utils@6.21.0","MIT","https://github.com/typescript-eslint/typescript-eslint"
"@typescript-eslint/types@6.21.0","MIT","https://github.com/typescript-eslint/typescript-eslint"
"@typescript-eslint/typescript-estree@6.21.0","BSD-2-Clause","https://github.com/typescript-eslint/typescript-eslint"
"@typescript-eslint/utils@6.21.0","MIT","https://github.com/typescript-eslint/typescript-eslint"
"@typescript-eslint/visitor-keys@6.21.0","MIT","https://github.com/typescript-eslint/typescript-eslint"
"@ungap/structured-clone@1.2.0","ISC","https://github.com/ungap/structured-clone"
"abbrev@1.0.9","ISC","https://github.com/isaacs/abbrev-js"
"abbrev@1.1.1","ISC","https://github.com/isaacs/abbrev-js"
"acorn-jsx@5.3.2","MIT","https://github.com/acornjs/acorn-jsx"
"acorn-walk@8.3.3","MIT","https://github.com/acornjs/acorn"
"acorn@8.12.1","MIT","https://github.com/acornjs/acorn"
"adm-zip@0.4.16","MIT","https://github.com/cthackers/adm-zip"
"aes-js@3.0.0","MIT","https://github.com/ricmoo/aes-js"
"aes-js@4.0.0-beta.5","MIT","https://github.com/ricmoo/aes-js"
"agent-base@6.0.2","MIT","https://github.com/TooTallNate/node-agent-base"
"aggregate-error@3.1.0","MIT","https://github.com/sindresorhus/aggregate-error"
"ajv@6.12.6","MIT","https://github.com/ajv-validator/ajv"
"ajv@8.16.0","MIT","https://github.com/ajv-validator/ajv"
"amdefine@1.0.1","BSD-3-Clause OR MIT","https://github.com/jrburke/amdefine"
"ansi-align@3.0.1","ISC","https://github.com/nexdrew/ansi-align"
"ansi-colors@4.1.3","MIT","https://github.com/doowb/ansi-colors"
"ansi-escapes@4.3.2","MIT","https://github.com/sindresorhus/ansi-escapes"
"ansi-escapes@6.2.1","MIT","https://github.com/sindresorhus/ansi-escapes"
"ansi-regex@3.0.1","MIT","https://github.com/chalk/ansi-regex"
"ansi-regex@5.0.1","MIT","https://github.com/chalk/ansi-regex"
"ansi-regex@6.0.1","MIT","https://github.com/chalk/ansi-regex"
"ansi-styles@3.2.1","MIT","https://github.com/chalk/ansi-styles"
"ansi-styles@4.3.0","MIT","https://github.com/chalk/ansi-styles"
"ansi-styles@6.2.1","MIT","https://github.com/chalk/ansi-styles"
"antlr4@4.13.1-patch-1","BSD-3-Clause","https://github.com/antlr/antlr4"
"antlr4ts@0.5.0-alpha.4","BSD-3-Clause","https://github.com/tunnelvisionlabs/antlr4ts"
"anymatch@3.1.3","ISC","https://github.com/micromatch/anymatch"
"arg@4.1.3","MIT","https://github.com/zeit/arg"
"argparse@1.0.10","MIT","https://github.com/nodeca/argparse"
"argparse@2.0.1","Python-2.0","https://github.com/nodeca/argparse"
"array-back@3.1.0","MIT","https://github.com/75lb/array-back"
"array-back@4.0.2","MIT","https://github.com/75lb/array-back"
"array-find-index@1.0.2","MIT","https://github.com/sindresorhus/array-find-index"
"array-union@2.1.0","MIT","https://github.com/sindresorhus/array-union"
"array-uniq@1.0.3","MIT","https://github.com/sindresorhus/array-uniq"
"asap@2.0.6","MIT","https://github.com/kriskowal/asap"
"assertion-error@1.1.0","MIT","https://github.com/chaijs/assertion-error"
"ast-parents@0.0.1","MIT","https://github.com/hughsk/ast-parents"
"astral-regex@2.0.0","MIT","https://github.com/kevva/astral-regex"
"async@1.5.2","MIT","https://github.com/caolan/async"
"asynckit@0.4.0","MIT","https://github.com/alexindigo/asynckit"
"at-least-node@1.0.0","ISC","https://github.com/RyanZim/at-least-node"
"axios@0.21.4","MIT","https://github.com/axios/axios"
"axios@1.7.2","MIT","https://github.com/axios/axios"
"balanced-match@1.0.2","MIT","https://github.com/juliangruber/balanced-match"
"base-x@3.0.10","MIT","https://github.com/cryptocoinjs/base-x"
"bech32@1.1.4","MIT","https://github.com/bitcoinjs/bech32"
"binary-extensions@2.3.0","MIT","https://github.com/sindresorhus/binary-extensions"
"blakejs@1.2.1","MIT","https://github.com/dcposch/blakejs"
"bn.js@4.11.6","MIT","https://github.com/indutny/bn.js"
"bn.js@4.12.0","MIT","https://github.com/indutny/bn.js"
"bn.js@5.2.1","MIT","https://github.com/indutny/bn.js"
"boxen@5.1.2","MIT","https://github.com/sindresorhus/boxen"
"brace-expansion@1.1.11","MIT","https://github.com/juliangruber/brace-expansion"
"brace-expansion@2.0.1","MIT","https://github.com/juliangruber/brace-expansion"
"braces@3.0.3","MIT","https://github.com/micromatch/braces"
"brorand@1.1.0","MIT","https://github.com/indutny/brorand"
"browser-stdout@1.3.1","ISC","https://github.com/kumavis/browser-stdout"
"browserify-aes@1.2.0","MIT","https://github.com/crypto-browserify/browserify-aes"
"bs58@4.0.1","MIT","https://github.com/cryptocoinjs/bs58"
"bs58check@2.1.2","MIT","https://github.com/bitcoinjs/bs58check"
"buffer-from@1.1.2","MIT","https://github.com/LinusU/buffer-from"
"buffer-xor@1.0.3","MIT","https://github.com/crypto-browserify/buffer-xor"
"bytes@3.1.2","MIT","https://github.com/visionmedia/bytes.js"
"cacheable-lookup@7.0.0","MIT","https://github.com/szmarczak/cacheable-lookup"
"cacheable-request@10.2.14","MIT","https://github.com/jaredwray/cacheable"
"call-bind@1.0.7","MIT","https://github.com/ljharb/call-bind"
"callsites@3.1.0","MIT","https://github.com/sindresorhus/callsites"
"camelcase@6.3.0","MIT","https://github.com/sindresorhus/camelcase"
"caseless@0.12.0","Apache-2.0","https://github.com/mikeal/caseless"
"cbor@8.1.0","MIT","https://github.com/hildjj/node-cbor"
"cbor@9.0.2","MIT","https://github.com/hildjj/node-cbor"
"chai-as-promised@7.1.2","WTFPL","https://github.com/domenic/chai-as-promised"
"chai@4.4.1","MIT","https://github.com/chaijs/chai"
"chalk@2.4.2","MIT","https://github.com/chalk/chalk"
"chalk@4.1.2","MIT","https://github.com/chalk/chalk"
"chalk@5.3.0","MIT","https://github.com/chalk/chalk"
"charenc@0.0.2","BSD-3-Clause","https://github.com/pvorb/node-charenc"
"check-error@1.0.3","MIT","https://github.com/chaijs/check-error"
"chokidar@3.6.0","MIT","https://github.com/paulmillr/chokidar"
"ci-info@2.0.0","MIT","https://github.com/watson/ci-info"
"cipher-base@1.0.4","MIT","https://github.com/crypto-browserify/cipher-base"
"clean-stack@2.2.0","MIT","https://github.com/sindresorhus/clean-stack"
"cli-boxes@2.2.1","MIT","https://github.com/sindresorhus/cli-boxes"
"cli-cursor@4.0.0","MIT","https://github.com/sindresorhus/cli-cursor"
"cli-table3@0.5.1","MIT","https://github.com/cli-table/cli-table3"
"cli-table3@0.6.5","MIT","https://github.com/cli-table/cli-table3"
"cli-truncate@4.0.0","MIT","https://github.com/sindresorhus/cli-truncate"
"cliui@7.0.4","ISC","https://github.com/yargs/cliui"
"color-convert@1.9.3","MIT","https://github.com/Qix-/color-convert"
"color-convert@2.0.1","MIT","https://github.com/Qix-/color-convert"
"color-name@1.1.3","MIT","https://github.com/dfcreative/color-name"
"color-name@1.1.4","MIT","https://github.com/colorjs/color-name"
"colorette@2.0.20","MIT","https://github.com/jorgebucaran/colorette"
"colors@1.4.0","MIT","https://github.com/Marak/colors.js"
"combined-stream@1.0.8","MIT","https://github.com/felixge/node-combined-stream"
"command-exists@1.2.9","MIT","https://github.com/mathisonian/command-exists"
"command-line-args@5.2.1","MIT","https://github.com/75lb/command-line-args"
"command-line-usage@6.1.3","MIT","https://github.com/75lb/command-line-usage"
"commander@10.0.1","MIT","https://github.com/tj/commander.js"
"commander@12.1.0","MIT","https://github.com/tj/commander.js"
"commander@8.3.0","MIT","https://github.com/tj/commander.js"
"concat-map@0.0.1","MIT","https://github.com/substack/node-concat-map"
"concat-stream@1.6.2","MIT","https://github.com/maxogden/concat-stream"
"config-chain@1.1.13","MIT","https://github.com/dominictarr/config-chain"
"cookie@0.4.2","MIT","https://github.com/jshttp/cookie"
"core-util-is@1.0.3","MIT","https://github.com/isaacs/core-util-is"
"cosmiconfig@8.3.6","MIT","https://github.com/cosmiconfig/cosmiconfig"
"create-hash@1.2.0","MIT","https://github.com/crypto-browserify/createHash"
"create-hmac@1.1.7","MIT","https://github.com/crypto-browserify/createHmac"
"create-require@1.1.1","MIT","https://github.com/nuxt-contrib/create-require"
"cross-spawn@7.0.3","MIT","https://github.com/moxystudio/node-cross-spawn"
"crypt@0.0.2","BSD-3-Clause","https://github.com/pvorb/node-crypt"
"death@1.1.0","MIT","https://github.com/jprichardson/node-death"
"debug@3.2.7","MIT","https://github.com/visionmedia/debug"
"debug@4.3.5","MIT","https://github.com/debug-js/debug"
"debuglog@1.0.1","MIT","https://github.com/sam-github/node-debuglog"
"decamelize@4.0.0","MIT","https://github.com/sindresorhus/decamelize"
"decompress-response@6.0.0","MIT","https://github.com/sindresorhus/decompress-response"
"deep-eql@4.1.4","MIT","https://github.com/chaijs/deep-eql"
"deep-extend@0.6.0","MIT","https://github.com/unclechu/node-deep-extend"
"deep-is@0.1.4","MIT","https://github.com/thlorenz/deep-is"
"defer-to-connect@2.0.1","MIT","https://github.com/szmarczak/defer-to-connect"
"define-data-property@1.1.4","MIT","https://github.com/ljharb/define-data-property"
"delayed-stream@1.0.0","MIT","https://github.com/felixge/node-delayed-stream"
"depd@2.0.0","MIT","https://github.com/dougwilson/nodejs-depd"
"dezalgo@1.0.4","ISC","https://github.com/npm/dezalgo"
"diff@4.0.2","BSD-3-Clause","https://github.com/kpdecker/jsdiff"
"diff@5.2.0","BSD-3-Clause","https://github.com/kpdecker/jsdiff"
"difflib@0.2.4","PSF","https://github.com/qiao/difflib.js"
"dir-glob@3.0.1","MIT","https://github.com/kevva/dir-glob"
"doctrine@3.0.0","Apache-2.0","https://github.com/eslint/doctrine"
"dot-properties@1.0.1","MIT","https://github.com/eemeli/dot-properties"
"dotenv@16.4.5","BSD-2-Clause","https://github.com/motdotla/dotenv"
"elliptic@6.5.4","MIT","https://github.com/indutny/elliptic"
"emoji-regex@10.3.0","MIT","https://github.com/mathiasbynens/emoji-regex"
"emoji-regex@8.0.0","MIT","https://github.com/mathiasbynens/emoji-regex"
"encode-utf8@1.0.3","MIT","https://github.com/LinusU/encode-utf8"
"enquirer@2.4.1","MIT","https://github.com/enquirer/enquirer"
"env-paths@2.2.1","MIT","https://github.com/sindresorhus/env-paths"
"error-ex@1.3.2","MIT","https://github.com/qix-/node-error-ex"
"es-define-property@1.0.0","MIT","https://github.com/ljharb/es-define-property"
"es-errors@1.3.0","MIT","https://github.com/ljharb/es-errors"
"escalade@3.1.2","MIT","https://github.com/lukeed/escalade"
"escape-string-regexp@1.0.5","MIT","https://github.com/sindresorhus/escape-string-regexp"
"escape-string-regexp@4.0.0","MIT","https://github.com/sindresorhus/escape-string-regexp"
"escodegen@1.8.1","BSD-2-Clause","https://github.com/estools/escodegen"
"eslint-config-prettier@9.1.0","MIT","https://github.com/prettier/eslint-config-prettier"
"eslint-plugin-license-header@0.6.1","MIT","https://github.com/nikku/eslint-plugin-license-header"
"eslint-plugin-prettier@5.1.3","MIT","https://github.com/prettier/eslint-plugin-prettier"
"eslint-scope@7.2.2","BSD-2-Clause","https://github.com/eslint/eslint-scope"
"eslint-visitor-keys@3.4.3","Apache-2.0","https://github.com/eslint/eslint-visitor-keys"
"eslint@8.56.0","MIT","https://github.com/eslint/eslint"
"espree@9.6.1","BSD-2-Clause","https://github.com/eslint/espree"
"esprima@2.7.3","BSD-2-Clause","https://github.com/jquery/esprima"
"esprima@4.0.1","BSD-2-Clause","https://github.com/jquery/esprima"
"esquery@1.6.0","BSD-3-Clause","https://github.com/estools/esquery"
"esrecurse@4.3.0","BSD-2-Clause","https://github.com/estools/esrecurse"
"estraverse@1.9.3","BSD","https://github.com/estools/estraverse"
"estraverse@5.3.0","BSD-2-Clause","https://github.com/estools/estraverse"
"esutils@2.0.3","BSD-2-Clause","https://github.com/estools/esutils"
"eth-gas-reporter@0.2.27","MIT","https://github.com/cgewecke/eth-gas-reporter"
"ethereum-bloom-filters@1.1.0","MIT","https://github.com/joshstevens19/ethereum-bloom-filters"
"ethereum-cryptography@0.1.3","MIT","https://github.com/ethereum/js-ethereum-cryptography"
"ethereum-cryptography@1.2.0","MIT","https://github.com/ethereum/js-ethereum-cryptography"
"ethereum-cryptography@2.2.1","MIT","https://github.com/ethereum/js-ethereum-cryptography"
"ethereumjs-abi@0.6.8","MIT","https://github.com/axic/ethereumjs-abi"
"ethereumjs-util@6.2.1","MPL-2.0","https://github.com/ethereumjs/ethereumjs-util"
"ethereumjs-util@7.1.5","MPL-2.0","https://github.com/ethereumjs/ethereumjs-monorepo"
"ethers@5.7.2","MIT","https://github.com/ethers-io/ethers.js"
"ethers@6.13.1","MIT","https://github.com/ethers-io/ethers.js"
"ethjs-unit@0.1.6","MIT","https://github.com/ethjs/ethjs-unit"
"ethjs-util@0.1.6","MIT","https://github.com/ethjs/ethjs-util"
"eventemitter3@5.0.1","MIT","https://github.com/primus/eventemitter3"
"evp_bytestokey@1.0.3","MIT","https://github.com/crypto-browserify/EVP_BytesToKey"
"execa@8.0.1","MIT","https://github.com/sindresorhus/execa"
"fast-deep-equal@3.1.3","MIT","https://github.com/epoberezkin/fast-deep-equal"
"fast-diff@1.3.0","Apache-2.0","https://github.com/jhchen/fast-diff"
"fast-glob@3.3.2","MIT","https://github.com/mrmlnc/fast-glob"
"fast-json-stable-stringify@2.1.0","MIT","https://github.com/epoberezkin/fast-json-stable-stringify"
"fast-levenshtein@2.0.6","MIT","https://github.com/hiddentao/fast-levenshtein"
"fastq@1.17.1","ISC","https://github.com/mcollina/fastq"
"file-entry-cache@6.0.1","MIT","https://github.com/royriojas/file-entry-cache"
"fill-range@7.1.1","MIT","https://github.com/jonschlinkert/fill-range"
"find-replace@3.0.0","MIT","https://github.com/75lb/find-replace"
"find-up@2.1.0","MIT","https://github.com/sindresorhus/find-up"
"find-up@5.0.0","MIT","https://github.com/sindresorhus/find-up"
"flat-cache@3.2.0","MIT","https://github.com/jaredwray/flat-cache"
"flat@5.0.2","BSD-3-Clause","https://github.com/hughsk/flat"
"flatted@3.3.1","ISC","https://github.com/WebReflection/flatted"
"fmix@0.1.0","MIT","https://github.com/LinusU/fmix"
"follow-redirects@1.15.6","MIT","https://github.com/follow-redirects/follow-redirects"
"form-data-encoder@2.1.4","MIT","https://github.com/octet-stream/form-data-encoder"
"form-data@2.5.1","MIT","https://github.com/form-data/form-data"
"form-data@4.0.0","MIT","https://github.com/form-data/form-data"
"fp-ts@1.19.3","MIT","https://github.com/gcanti/fp-ts"
"fs-extra@10.1.0","MIT","https://github.com/jprichardson/node-fs-extra"
